"Country Name","Country Code","Arrangement Type","Approval Date","Approval Year","Intial End Date","Initial End Year","Mneumonic","Description","Program year","Year Type","Indicator Currency","Sort","Year_Actual","T","T-1","T-2","T-3","T+1","T+2","T+3","T+4"
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"PCPIC","CPI Inflation (percent, end-of-period)",1999,"FY","US$ bn",0,2000,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"PCPIC","CPI Inflation (percent, end-of-period)",1999,"FY","US$ bn",0,2001,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"PCPIC","CPI Inflation (percent, end-of-period)",1999,"FY","US$ bn",0,2002,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"PCPIC","CPI Inflation (percent, end-of-period)",1999,"FY","US$ bn",0,NA,45.4,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"RGDPC","Real GDP Growth (in percent)",1999,"FY","US$ bn",0,1995,NA,NA,NA,7.6,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"RGDPC","Real GDP Growth (in percent)",1999,"FY","US$ bn",0,1996,NA,NA,8.2,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"RGDPC","Real GDP Growth (in percent)",1999,"FY","US$ bn",0,1997,NA,1.9,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"RGDPC","Real GDP Growth (in percent)",1999,"FY","US$ bn",0,1999,NA,NA,NA,NA,1.8,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"RGDPC","Real GDP Growth (in percent)",1999,"FY","US$ bn",0,2000,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"RGDPC","Real GDP Growth (in percent)",1999,"FY","US$ bn",0,2001,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"RGDPC","Real GDP Growth (in percent)",1999,"FY","US$ bn",0,2002,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"RGDPC","Real GDP Growth (in percent)",1999,"FY","US$ bn",0,NA,-14.2,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"TMP_C","Import Unit Value (percentage change)",1999,"FY","US$ bn",0,1995,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"TMP_C","Import Unit Value (percentage change)",1999,"FY","US$ bn",0,1996,NA,NA,-1,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"TMP_C","Import Unit Value (percentage change)",1999,"FY","US$ bn",0,1997,NA,-8.8,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"TMP_C","Import Unit Value (percentage change)",1999,"FY","US$ bn",0,1999,NA,NA,NA,NA,6.5,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"TMP_C","Import Unit Value (percentage change)",1999,"FY","US$ bn",0,2000,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"TMP_C","Import Unit Value (percentage change)",1999,"FY","US$ bn",0,2001,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"TMP_C","Import Unit Value (percentage change)",1999,"FY","US$ bn",0,2002,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"TMP_C","Import Unit Value (percentage change)",1999,"FY","US$ bn",0,NA,-2.8,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"TMR_C","Import Volume (percentage change)",1999,"FY","US$ bn",0,1995,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"TMR_C","Import Volume (percentage change)",1999,"FY","US$ bn",0,1996,NA,NA,11.5,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"TMR_C","Import Volume (percentage change)",1999,"FY","US$ bn",0,1997,NA,2.2,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"TMR_C","Import Volume (percentage change)",1999,"FY","US$ bn",0,1999,NA,NA,NA,NA,4.7,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"TMR_C","Import Volume (percentage change)",1999,"FY","US$ bn",0,2000,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"TMR_C","Import Volume (percentage change)",1999,"FY","US$ bn",0,2001,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"TMR_C","Import Volume (percentage change)",1999,"FY","US$ bn",0,2002,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"TMR_C","Import Volume (percentage change)",1999,"FY","US$ bn",0,NA,-26.7,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"TXP_C","Export Unit Value (percentage change)",1999,"FY","US$ bn",0,1995,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"TXP_C","Export Unit Value (percentage change)",1999,"FY","US$ bn",0,1996,NA,NA,-0.1,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"TXP_C","Export Unit Value (percentage change)",1999,"FY","US$ bn",0,1997,NA,-12.9,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"TXP_C","Export Unit Value (percentage change)",1999,"FY","US$ bn",0,1999,NA,NA,NA,NA,11,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"TXP_C","Export Unit Value (percentage change)",1999,"FY","US$ bn",0,2000,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"TXP_C","Export Unit Value (percentage change)",1999,"FY","US$ bn",0,2001,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"TXP_C","Export Unit Value (percentage change)",1999,"FY","US$ bn",0,2002,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"TXP_C","Export Unit Value (percentage change)",1999,"FY","US$ bn",0,NA,-20.9,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"TXR_C","Export Volume (percentage change)",1999,"FY","US$ bn",0,1995,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"TXR_C","Export Volume (percentage change)",1999,"FY","US$ bn",0,1996,NA,NA,9,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"TXR_C","Export Volume (percentage change)",1999,"FY","US$ bn",0,1997,NA,23.8,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"TXR_C","Export Volume (percentage change)",1999,"FY","US$ bn",0,1999,NA,NA,NA,NA,3.4,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"TXR_C","Export Volume (percentage change)",1999,"FY","US$ bn",0,2000,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"TXR_C","Export Volume (percentage change)",1999,"FY","US$ bn",0,2001,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"TXR_C","Export Volume (percentage change)",1999,"FY","US$ bn",0,2002,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"EFF","8/25/1998",1998,"2/4/2000",2000,"TXR_C","Export Volume (percentage change)",1999,"FY","US$ bn",0,NA,8.9,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFA","Change in Gross Reserves (-increase, including valuation changes)",1998,"FY","US$ bn",-1,1995,NA,NA,NA,1.4,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFA","Change in Gross Reserves (-increase, including valuation changes)",1998,"FY","US$ bn",-1,1996,NA,NA,-3.4,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFA","Change in Gross Reserves (-increase, including valuation changes)",1998,"FY","US$ bn",-1,1997,NA,-6,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFA","Change in Gross Reserves (-increase, including valuation changes)",1998,"FY","US$ bn",-1,1999,NA,NA,NA,NA,0.5,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFA","Change in Gross Reserves (-increase, including valuation changes)",1998,"FY","US$ bn",-1,2000,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFA","Change in Gross Reserves (-increase, including valuation changes)",1998,"FY","US$ bn",-1,2001,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFA","Change in Gross Reserves (-increase, including valuation changes)",1998,"FY","US$ bn",-1,2002,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFA","Change in Gross Reserves (-increase, including valuation changes)",1998,"FY","US$ bn",-1,NA,0.2,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFA","Change in Gross Reserves (-increase, including valuation changes)",1998,"FY","US$ bn",1,1995,NA,NA,NA,1.4,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFA","Change in Gross Reserves (-increase, including valuation changes)",1998,"FY","US$ bn",1,1996,NA,NA,-3.4,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFA","Change in Gross Reserves (-increase, including valuation changes)",1998,"FY","US$ bn",1,1997,NA,-6.1,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFA","Change in Gross Reserves (-increase, including valuation changes)",1998,"FY","US$ bn",1,1999,NA,NA,NA,NA,-6.7,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFA","Change in Gross Reserves (-increase, including valuation changes)",1998,"FY","US$ bn",1,2000,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFA","Change in Gross Reserves (-increase, including valuation changes)",1998,"FY","US$ bn",1,2001,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFA","Change in Gross Reserves (-increase, including valuation changes)",1998,"FY","US$ bn",1,2002,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFA","Change in Gross Reserves (-increase, including valuation changes)",1998,"FY","US$ bn",1,NA,10.2,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFA","Change in Gross Reserves (-increase, including valuation changes)",1998,"FY","US$ bn",2,1995,NA,NA,NA,1.4,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFA","Change in Gross Reserves (-increase, including valuation changes)",1998,"FY","US$ bn",2,1996,NA,NA,-3.4,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFA","Change in Gross Reserves (-increase, including valuation changes)",1998,"FY","US$ bn",2,1997,NA,-6.1,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFA","Change in Gross Reserves (-increase, including valuation changes)",1998,"FY","US$ bn",2,1999,NA,NA,NA,NA,-7.7,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFA","Change in Gross Reserves (-increase, including valuation changes)",1998,"FY","US$ bn",2,2000,NA,NA,NA,NA,NA,-0.9,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFA","Change in Gross Reserves (-increase, including valuation changes)",1998,"FY","US$ bn",2,2001,NA,NA,NA,NA,NA,NA,-0.5,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFA","Change in Gross Reserves (-increase, including valuation changes)",1998,"FY","US$ bn",2,2002,NA,NA,NA,NA,NA,NA,NA,-0.5
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFA","Change in Gross Reserves (-increase, including valuation changes)",1998,"FY","US$ bn",2,NA,10.2,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFLI","Use of Fund Credit, net",1998,"FY","US$ bn",-1,1995,NA,NA,NA,0,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFLI","Use of Fund Credit, net",1998,"FY","US$ bn",-1,1996,NA,NA,0,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFLI","Use of Fund Credit, net",1998,"FY","US$ bn",-1,1997,NA,0,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFLI","Use of Fund Credit, net",1998,"FY","US$ bn",-1,1999,NA,NA,NA,NA,2.6,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFLI","Use of Fund Credit, net",1998,"FY","US$ bn",-1,2000,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFLI","Use of Fund Credit, net",1998,"FY","US$ bn",-1,2001,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFLI","Use of Fund Credit, net",1998,"FY","US$ bn",-1,2002,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFLI","Use of Fund Credit, net",1998,"FY","US$ bn",-1,NA,6.1,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFLI","Use of Fund Credit, net",1998,"FY","US$ bn",1,1995,NA,NA,NA,0,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFLI","Use of Fund Credit, net",1998,"FY","US$ bn",1,1996,NA,NA,0,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFLI","Use of Fund Credit, net",1998,"FY","US$ bn",1,1997,NA,0,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFLI","Use of Fund Credit, net",1998,"FY","US$ bn",1,1999,NA,NA,NA,NA,5.3,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFLI","Use of Fund Credit, net",1998,"FY","US$ bn",1,2000,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFLI","Use of Fund Credit, net",1998,"FY","US$ bn",1,2001,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFLI","Use of Fund Credit, net",1998,"FY","US$ bn",1,2002,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFLI","Use of Fund Credit, net",1998,"FY","US$ bn",1,NA,3,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFLI","Use of Fund Credit, net",1998,"FY","US$ bn",2,1995,NA,NA,NA,0,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFLI","Use of Fund Credit, net",1998,"FY","US$ bn",2,1996,NA,NA,0,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFLI","Use of Fund Credit, net",1998,"FY","US$ bn",2,1997,NA,0,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFLI","Use of Fund Credit, net",1998,"FY","US$ bn",2,1999,NA,NA,NA,NA,6.7,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFLI","Use of Fund Credit, net",1998,"FY","US$ bn",2,2000,NA,NA,NA,NA,NA,0.9,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFLI","Use of Fund Credit, net",1998,"FY","US$ bn",2,2001,NA,NA,NA,NA,NA,NA,-0.3,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFLI","Use of Fund Credit, net",1998,"FY","US$ bn",2,2002,NA,NA,NA,NA,NA,NA,NA,-2.5
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAFLI","Use of Fund Credit, net",1998,"FY","US$ bn",2,NA,3,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAR","Changes in External Payments Arrears (+ increases)",1998,"FY","US$ bn",-1,1995,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAR","Changes in External Payments Arrears (+ increases)",1998,"FY","US$ bn",-1,1996,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAR","Changes in External Payments Arrears (+ increases)",1998,"FY","US$ bn",-1,1997,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAR","Changes in External Payments Arrears (+ increases)",1998,"FY","US$ bn",-1,1999,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAR","Changes in External Payments Arrears (+ increases)",1998,"FY","US$ bn",-1,2000,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAR","Changes in External Payments Arrears (+ increases)",1998,"FY","US$ bn",-1,2001,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAR","Changes in External Payments Arrears (+ increases)",1998,"FY","US$ bn",-1,2002,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAR","Changes in External Payments Arrears (+ increases)",1998,"FY","US$ bn",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAR","Changes in External Payments Arrears (+ increases)",1998,"FY","US$ bn",1,1995,NA,NA,NA,0,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAR","Changes in External Payments Arrears (+ increases)",1998,"FY","US$ bn",1,1996,NA,NA,0,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAR","Changes in External Payments Arrears (+ increases)",1998,"FY","US$ bn",1,1997,NA,0,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAR","Changes in External Payments Arrears (+ increases)",1998,"FY","US$ bn",1,1999,NA,NA,NA,NA,-1.8,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAR","Changes in External Payments Arrears (+ increases)",1998,"FY","US$ bn",1,2000,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAR","Changes in External Payments Arrears (+ increases)",1998,"FY","US$ bn",1,2001,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAR","Changes in External Payments Arrears (+ increases)",1998,"FY","US$ bn",1,2002,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAR","Changes in External Payments Arrears (+ increases)",1998,"FY","US$ bn",1,NA,2.6,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAR","Changes in External Payments Arrears (+ increases)",1998,"FY","US$ bn",2,1995,NA,NA,NA,0,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAR","Changes in External Payments Arrears (+ increases)",1998,"FY","US$ bn",2,1996,NA,NA,0,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAR","Changes in External Payments Arrears (+ increases)",1998,"FY","US$ bn",2,1997,NA,0,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAR","Changes in External Payments Arrears (+ increases)",1998,"FY","US$ bn",2,1999,NA,NA,NA,NA,-2.4,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAR","Changes in External Payments Arrears (+ increases)",1998,"FY","US$ bn",2,2000,NA,NA,NA,NA,NA,0,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAR","Changes in External Payments Arrears (+ increases)",1998,"FY","US$ bn",2,2001,NA,NA,NA,NA,NA,NA,0,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAR","Changes in External Payments Arrears (+ increases)",1998,"FY","US$ bn",2,2002,NA,NA,NA,NA,NA,NA,NA,0
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAR","Changes in External Payments Arrears (+ increases)",1998,"FY","US$ bn",2,NA,2.4,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAVC","Valuation change",1998,"FY","US$ bn",-1,1995,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAVC","Valuation change",1998,"FY","US$ bn",-1,1996,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAVC","Valuation change",1998,"FY","US$ bn",-1,1997,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAVC","Valuation change",1998,"FY","US$ bn",-1,1999,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAVC","Valuation change",1998,"FY","US$ bn",-1,2000,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAVC","Valuation change",1998,"FY","US$ bn",-1,2001,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAVC","Valuation change",1998,"FY","US$ bn",-1,2002,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAVC","Valuation change",1998,"FY","US$ bn",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAVC","Valuation change",1998,"FY","US$ bn",1,1995,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAVC","Valuation change",1998,"FY","US$ bn",1,1996,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAVC","Valuation change",1998,"FY","US$ bn",1,1997,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAVC","Valuation change",1998,"FY","US$ bn",1,1999,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAVC","Valuation change",1998,"FY","US$ bn",1,2000,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAVC","Valuation change",1998,"FY","US$ bn",1,2001,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAVC","Valuation change",1998,"FY","US$ bn",1,2002,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAVC","Valuation change",1998,"FY","US$ bn",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAVC","Valuation change",1998,"FY","US$ bn",2,1995,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAVC","Valuation change",1998,"FY","US$ bn",2,1996,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAVC","Valuation change",1998,"FY","US$ bn",2,1997,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAVC","Valuation change",1998,"FY","US$ bn",2,1999,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAVC","Valuation change",1998,"FY","US$ bn",2,2000,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAVC","Valuation change",1998,"FY","US$ bn",2,2001,NA,NA,NA,NA,NA,NA,NA,NA
"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"BAVC","Valuation change",1998,"FY","US$ bn",2,2002,NA,NA,NA,NA,NA,NA,NA,NA
